PeriodId,HierarchyId,KpiId,ActivityGroupId,activity,spend,kpiValue,Enable0SpendDriver,conversionFactor,curveActivityFactor,curveCoefC,curveCoefD,curveGradient,optimalAiringLevel,WeeksOnAir,RetentionRate,AvgWeeklySupportAMP,proxyActivity,proxySpend,proxyRoi,proxyCurveCoefC,proxyCurveCoefD,proxyRetentionRate,proxyWeeksOnAir,proxyAvgWeeklySupportAMP,proxyWeeklyActivityPoint
1,2,1,75,100.0,0.0001,78016955.59,0.0,1.0,,,,,,13.0,0.0,0.0001,,,,,,,,,
2,2,1,75,100.0,0.0001,87144279.86,0.0,1.0,,,,,,13.0,0.0,0.0001,,,,,,,,,
3,2,1,75,100.0,0.0001,87460289.98,0.0,1.0,,,,,,13.0,0.0,0.0001,,,,,,,,,
4,2,1,75,100.0,0.0001,84659428.65,0.0,1.0,,,,,,13.0,0.0,0.0001,,,,,,,,,
5,2,1,75,100.0,0.0001,337117360.6,0.0,1.0,,,,,,52.0,0.0,0.0001,,,,,,,,,
1,3,1,75,100.0,0.0001,,0.0,,,,,,,13.0,0.0,0.0001,,,,,,,,,
2,3,1,75,100.0,0.0001,,0.0,,,,,,,13.0,0.0,0.0001,,,,,,,,,
3,3,1,75,100.0,0.0001,,0.0,,,,,,,13.0,0.0,0.0001,,,,,,,,,
4,3,1,75,100.0,0.0001,,0.0,,,,,,,13.0,0.0,0.0001,,,,,,,,,
5,3,1,75,100.0,0.0001,,0.0,,,,,,,52.0,0.0,0.0001,,,,,,,,,
1,1,2,75,100.0,0.0001,42107025.61,0.0,1.0,,,,,,13.0,0.0,0.0001,,,,,,,,,
2,1,2,75,100.0,0.0001,41557505.13,0.0,1.0,,,,,,13.0,0.0,0.0001,,,,,,,,,
3,1,2,75,100.0,0.0001,40507200.02,0.0,1.0,,,,,,13.0,0.0,0.0001,,,,,,,,,
4,1,2,75,100.0,0.0001,42965953.35,0.0,1.0,,,,,,13.0,0.0,0.0001,,,,,,,,,
5,1,2,75,100.0,0.0001,167137684.1,0.0,1.0,,,,,,52.0,0.0,0.0001,,,,,,,,,
1,2,2,75,100.0,0.0001,35519251.33,0.0,1.0,,,,,,13.0,0.0,0.0001,,,,,,,,,
2,2,2,75,100.0,0.0001,37048411.72,0.0,1.0,,,,,,13.0,0.0,0.0001,,,,,,,,,
3,2,2,75,100.0,0.0001,36872381.98,0.0,1.0,,,,,,13.0,0.0,0.0001,,,,,,,,,
4,2,2,75,100.0,0.0001,36019547.08,0.0,1.0,,,,,,13.0,0.0,0.0001,,,,,,,,,
5,2,2,75,100.0,0.0001,145459592.1,0.0,1.0,,,,,,52.0,0.0,0.0001,,,,,,,,,
1,3,2,75,100.0,0.0001,,0.0,,,,,,,13.0,0.0,0.0001,,,,,,,,,
2,3,2,75,100.0,0.0001,,0.0,,,,,,,13.0,0.0,0.0001,,,,,,,,,
3,3,2,75,100.0,0.0001,,0.0,,,,,,,13.0,0.0,0.0001,,,,,,,,,
4,3,2,75,100.0,0.0001,,0.0,,,,,,,13.0,0.0,0.0001,,,,,,,,,
5,3,2,75,100.0,0.0001,,0.0,,,,,,,52.0,0.0,0.0001,,,,,,,,,
1,1,3,75,100.0,0.0001,239340.825,0.0,1.0,,,,,,13.0,0.0,0.0001,,,,,,,,,
2,1,3,75,100.0,0.0001,239340.825,0.0,1.0,,,,,,13.0,0.0,0.0001,,,,,,,,,
3,1,3,75,100.0,0.0001,239340.825,0.0,1.0,,,,,,13.0,0.0,0.0001,,,,,,,,,
4,1,3,75,100.0,0.0001,239340.825,0.0,1.0,,,,,,13.0,0.0,0.0001,,,,,,,,,
5,1,3,75,100.0,0.0001,957363.3,0.0,1.0,,,,,,52.0,0.0,0.0001,,,,,,,,,
1,2,3,75,100.0,0.0001,239340.825,0.0,1.0,,,,,,13.0,0.0,0.0001,,,,,,,,,
2,2,3,75,100.0,0.0001,239340.825,0.0,1.0,,,,,,13.0,0.0,0.0001,,,,,,,,,
3,2,3,75,100.0,0.0001,239340.825,0.0,1.0,,,,,,13.0,0.0,0.0001,,,,,,,,,
4,2,3,75,100.0,0.0001,239340.825,0.0,1.0,,,,,,13.0,0.0,0.0001,,,,,,,,,
5,2,3,75,100.0,0.0001,957363.3,0.0,1.0,,,,,,52.0,0.0,0.0001,,,,,,,,,
1,3,3,75,100.0,0.0001,,0.0,,,,,,,13.0,0.0,0.0001,,,,,,,,,
2,3,3,75,100.0,0.0001,,0.0,,,,,,,13.0,0.0,0.0001,,,,,,,,,
3,3,3,75,100.0,0.0001,,0.0,,,,,,,13.0,0.0,0.0001,,,,,,,,,
4,3,3,75,100.0,0.0001,,0.0,,,,,,,13.0,0.0,0.0001,,,,,,,,,
5,3,3,75,100.0,0.0001,,0.0,,,,,,,52.0,0.0,0.0001,,,,,,,,,
1,1,4,75,100.0,0.0001,72148181.07,0.0,1.0,,,,,,13.0,0.0,0.0001,,,,,,,,,
2,1,4,75,100.0,0.0001,70277461.74,0.0,1.0,,,,,,13.0,0.0,0.0001,,,,,,,,,
3,1,4,75,100.0,0.0001,69999376.84,0.0,1.0,,,,,,13.0,0.0,0.0001,,,,,,,,,
4,1,4,75,100.0,0.0001,73693193.44,0.0,1.0,,,,,,13.0,0.0,0.0001,,,,,,,,,
5,1,4,75,100.0,0.0001,286154011.1,0.0,1.0,,,,,,52.0,0.0,0.0001,,,,,,,,,
1,2,4,75,100.0,0.0001,129182622.6,0.0,1.0,,,,,,13.0,0.0,0.0001,,,,,,,,,
2,2,4,75,100.0,0.0001,138335358.2,0.0,1.0,,,,,,13.0,0.0,0.0001,,,,,,,,,
3,2,4,75,100.0,0.0001,138560990.7,0.0,1.0,,,,,,13.0,0.0,0.0001,,,,,,,,,
4,2,4,75,100.0,0.0001,135339323.2,0.0,1.0,,,,,,13.0,0.0,0.0001,,,,,,,,,
5,2,4,75,100.0,0.0001,541303530.8,0.0,1.0,,,,,,52.0,0.0,0.0001,,,,,,,,,
1,3,4,75,100.0,0.0001,,0.0,,,,,,,13.0,0.0,0.0001,,,,,,,,,
2,3,4,75,100.0,0.0001,,0.0,,,,,,,13.0,0.0,0.0001,,,,,,,,,
3,3,4,75,100.0,0.0001,,0.0,,,,,,,13.0,0.0,0.0001,,,,,,,,,
4,3,4,75,100.0,0.0001,,0.0,,,,,,,13.0,0.0,0.0001,,,,,,,,,
5,3,4,75,100.0,0.0001,,0.0,,,,,,,52.0,0.0,0.0001,,,,,,,,,
1,1,1,76,37665.2,750162.8,0.001,0.0,1.0,,,,,,13.0,0.5,17970.02302,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
2,1,1,76,26350.4,657411.1,0.001,0.0,1.0,,,,,,10.0,0.5,12612.51243,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
3,1,1,76,15087.1,407353.1,0.001,0.0,1.0,,,,,,13.0,0.5,14561.46318,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
4,1,1,76,14182.2,330382.1,0.001,0.0,1.0,,,,,,9.0,0.5,13688.02625,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
5,1,1,76,93284.9,2145309.0,0.001,0.0,1.0,,,,,,45.0,0.5,14708.00622,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
1,2,1,76,37665.2,750162.8,892134.36,0.0,1.0,,,,,,13.0,0.5,17970.02302,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
2,2,1,76,26350.4,657411.1,612700.8,0.0,1.0,,,,,,10.0,0.5,12612.51243,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
3,2,1,76,15087.1,407353.1,708887.61,0.0,1.0,,,,,,13.0,0.5,14561.46318,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
4,2,1,76,14182.2,330382.1,576309.93,0.0,1.0,,,,,,9.0,0.5,13688.02625,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
5,2,1,76,93284.9,2145309.0,2790032.69,0.0,1.0,,,,,,45.0,0.5,14708.00622,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
1,3,1,76,37665.2,750162.8,,0.0,,,,,,,13.0,0.5,17970.02302,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
2,3,1,76,26350.4,657411.1,,0.0,,,,,,,10.0,0.5,12612.51243,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
3,3,1,76,15087.1,407353.1,,0.0,,,,,,,13.0,0.5,14561.46318,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
4,3,1,76,14182.2,330382.1,,0.0,,,,,,,9.0,0.5,13688.02625,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
5,3,1,76,93284.9,2145309.0,,0.0,,,,,,,45.0,0.5,14708.00622,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
1,1,2,76,37665.2,750162.8,0.001,0.0,1.0,,,,,,13.0,0.5,17970.02302,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
2,1,2,76,26350.4,657411.1,0.001,0.0,1.0,,,,,,10.0,0.5,12612.51243,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
3,1,2,76,15087.1,407353.1,0.001,0.0,1.0,,,,,,13.0,0.5,14561.46318,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
4,1,2,76,14182.2,330382.1,0.001,0.0,1.0,,,,,,9.0,0.5,13688.02625,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
5,1,2,76,93284.9,2145309.0,0.001,0.0,1.0,,,,,,45.0,0.5,14708.00622,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
1,2,2,76,37665.2,750162.8,367860.7,0.0,1.0,,,,,,13.0,0.5,17970.02302,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
2,2,2,76,26350.4,657411.1,244237.71,0.0,1.0,,,,,,10.0,0.5,12612.51243,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
3,2,2,76,15087.1,407353.1,264065.49,0.0,1.0,,,,,,13.0,0.5,14561.46318,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
4,2,2,76,14182.2,330382.1,214882.13,0.0,1.0,,,,,,9.0,0.5,13688.02625,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
5,2,2,76,93284.9,2145309.0,1091046.03,0.0,1.0,,,,,,45.0,0.5,14708.00622,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
1,3,2,76,37665.2,750162.8,,0.0,,,,,,,13.0,0.5,17970.02302,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
2,3,2,76,26350.4,657411.1,,0.0,,,,,,,10.0,0.5,12612.51243,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
3,3,2,76,15087.1,407353.1,,0.0,,,,,,,13.0,0.5,14561.46318,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
4,3,2,76,14182.2,330382.1,,0.0,,,,,,,9.0,0.5,13688.02625,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
5,3,2,76,93284.9,2145309.0,,0.0,,,,,,,45.0,0.5,14708.00622,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
1,1,3,76,37665.2,750162.8,0.001,0.0,1.0,,,,,,13.0,0.5,17970.02302,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
2,1,3,76,26350.4,657411.1,0.001,0.0,1.0,,,,,,10.0,0.5,12612.51243,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
3,1,3,76,15087.1,407353.1,0.001,0.0,1.0,,,,,,13.0,0.5,14561.46318,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
4,1,3,76,14182.2,330382.1,0.001,0.0,1.0,,,,,,9.0,0.5,13688.02625,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
5,1,3,76,93284.9,2145309.0,0.001,0.0,1.0,,,,,,45.0,0.5,14708.00622,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
1,2,3,76,37665.2,750162.8,34351.49453,0.0,1.0,,,,,,13.0,0.5,17970.02302,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
2,2,3,76,26350.4,657411.1,30104.20379,0.0,1.0,,,,,,10.0,0.5,12612.51243,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
3,2,3,76,15087.1,407353.1,18653.53466,0.0,1.0,,,,,,13.0,0.5,14561.46318,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
4,2,3,76,14182.2,330382.1,15128.87456,0.0,1.0,,,,,,9.0,0.5,13688.02625,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
5,2,3,76,93284.9,2145309.0,98238.10296,0.0,1.0,,,,,,45.0,0.5,14708.00622,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
1,3,3,76,37665.2,750162.8,,0.0,,,,,,,13.0,0.5,17970.02302,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
2,3,3,76,26350.4,657411.1,,0.0,,,,,,,10.0,0.5,12612.51243,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
3,3,3,76,15087.1,407353.1,,0.0,,,,,,,13.0,0.5,14561.46318,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
4,3,3,76,14182.2,330382.1,,0.0,,,,,,,9.0,0.5,13688.02625,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
5,3,3,76,93284.9,2145309.0,,0.0,,,,,,,45.0,0.5,14708.00622,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
1,1,4,76,37665.2,750162.8,0.001,0.0,1.0,,,,,,13.0,0.5,17970.02302,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
2,1,4,76,26350.4,657411.1,0.001,0.0,1.0,,,,,,10.0,0.5,12612.51243,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
3,1,4,76,15087.1,407353.1,0.001,0.0,1.0,,,,,,13.0,0.5,14561.46318,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
4,1,4,76,14182.2,330382.1,0.001,0.0,1.0,,,,,,9.0,0.5,13688.02625,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
5,1,4,76,93284.9,2145309.0,0.001,0.0,1.0,,,,,,45.0,0.5,14708.00622,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
1,2,4,76,37665.2,750162.8,1420797.75,0.0,1.0,,,,,,13.0,0.5,17970.02302,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
2,2,4,76,26350.4,657411.1,975444.3,0.0,1.0,,,,,,10.0,0.5,12612.51243,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
3,2,4,76,15087.1,407353.1,1130596.13,0.0,1.0,,,,,,13.0,0.5,14561.46318,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
4,2,4,76,14182.2,330382.1,919089.97,0.0,1.0,,,,,,9.0,0.5,13688.02625,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
5,2,4,76,93284.9,2145309.0,4445928.16,0.0,1.0,,,,,,45.0,0.5,14708.00622,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
1,3,4,76,37665.2,750162.8,,0.0,,,,,,,13.0,0.5,17970.02302,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
2,3,4,76,26350.4,657411.1,,0.0,,,,,,,10.0,0.5,12612.51243,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
3,3,4,76,15087.1,407353.1,,0.0,,,,,,,13.0,0.5,14561.46318,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
4,3,4,76,14182.2,330382.1,,0.0,,,,,,,9.0,0.5,13688.02625,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
5,3,4,76,93284.9,2145309.0,,0.0,,,,,,,45.0,0.5,14708.00622,3000000.0,1854000.0,0.83,-0.00025,1.8,0.85,20.0,30.0,105000.0
1,1,1,77,9600.8,320935.05,0.001,0.0,1.0,,,,,,9.0,0.4,4751.801435,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
2,1,1,77,15660.1,569323.19,0.001,0.0,1.0,,,,,,13.0,0.4,7684.915163,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
3,1,1,77,11711.6,379062.1,0.001,0.0,1.0,,,,,,13.0,0.4,5764.612296,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
4,1,1,77,10805.5,282379.65,0.001,0.0,1.0,,,,,,10.0,0.4,5322.334652,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
5,1,1,77,47778.0,1551699.99,0.001,0.0,1.0,,,,,,45.0,0.4,5880.915886,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
1,2,1,77,9600.8,320935.05,467921.38,0.0,1.0,,,,,,9.0,0.4,4751.801435,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
2,2,1,77,15660.1,569323.19,762683.94,0.0,1.0,,,,,,13.0,0.4,7684.915163,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
3,2,1,77,11711.6,379062.1,404296.11,0.0,1.0,,,,,,13.0,0.4,5764.612296,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
4,2,1,77,10805.5,282379.65,346537.38,0.0,1.0,,,,,,10.0,0.4,5322.334652,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
5,2,1,77,47778.0,1551699.99,1981438.81,0.0,1.0,,,,,,45.0,0.4,5880.915886,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
1,3,1,77,9600.8,320935.05,,0.0,,,,,,,9.0,0.4,4751.801435,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
2,3,1,77,15660.1,569323.19,,0.0,,,,,,,13.0,0.4,7684.915163,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
3,3,1,77,11711.6,379062.1,,0.0,,,,,,,13.0,0.4,5764.612296,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
4,3,1,77,10805.5,282379.65,,0.0,,,,,,,10.0,0.4,5322.334652,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
5,3,1,77,47778.0,1551699.99,,0.0,,,,,,,45.0,0.4,5880.915886,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
1,1,2,77,9600.8,320935.05,0.001,0.0,1.0,,,,,,9.0,0.4,4751.801435,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
2,1,2,77,15660.1,569323.19,0.001,0.0,1.0,,,,,,13.0,0.4,7684.915163,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
3,1,2,77,11711.6,379062.1,0.001,0.0,1.0,,,,,,13.0,0.4,5764.612296,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
4,1,2,77,10805.5,282379.65,0.001,0.0,1.0,,,,,,10.0,0.4,5322.334652,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
5,1,2,77,47778.0,1551699.99,0.001,0.0,1.0,,,,,,45.0,0.4,5880.915886,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
1,2,2,77,9600.8,320935.05,203984.1,0.0,1.0,,,,,,9.0,0.4,4751.801435,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
2,2,2,77,15660.1,569323.19,316080.69,0.0,1.0,,,,,,13.0,0.4,7684.915163,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
3,2,2,77,11711.6,379062.1,157595.42,0.0,1.0,,,,,,13.0,0.4,5764.612296,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
4,2,2,77,10805.5,282379.65,133949.34,0.0,1.0,,,,,,10.0,0.4,5322.334652,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
5,2,2,77,47778.0,1551699.99,811609.55,0.0,1.0,,,,,,45.0,0.4,5880.915886,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
1,3,2,77,9600.8,320935.05,,0.0,,,,,,,9.0,0.4,4751.801435,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
2,3,2,77,15660.1,569323.19,,0.0,,,,,,,13.0,0.4,7684.915163,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
3,3,2,77,11711.6,379062.1,,0.0,,,,,,,13.0,0.4,5764.612296,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
4,3,2,77,10805.5,282379.65,,0.0,,,,,,,10.0,0.4,5322.334652,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
5,3,2,77,47778.0,1551699.99,,0.0,,,,,,,45.0,0.4,5880.915886,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
1,1,3,77,9600.8,320935.05,0.001,0.0,1.0,,,,,,9.0,0.4,4751.801435,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
2,1,3,77,15660.1,569323.19,0.001,0.0,1.0,,,,,,13.0,0.4,7684.915163,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
3,1,3,77,11711.6,379062.1,0.001,0.0,1.0,,,,,,13.0,0.4,5764.612296,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
4,1,3,77,10805.5,282379.65,0.001,0.0,1.0,,,,,,10.0,0.4,5322.334652,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
5,1,3,77,47778.0,1551699.99,0.001,0.0,1.0,,,,,,45.0,0.4,5880.915886,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
1,2,3,77,9600.8,320935.05,15176.58546,0.0,1.0,,,,,,9.0,0.4,4751.801435,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
2,2,3,77,15660.1,569323.19,26922.52544,0.0,1.0,,,,,,13.0,0.4,7684.915163,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
3,2,3,77,11711.6,379062.1,17925.33522,0.0,1.0,,,,,,13.0,0.4,5764.612296,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
4,2,3,77,10805.5,282379.65,13353.35262,0.0,1.0,,,,,,10.0,0.4,5322.334652,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
5,2,3,77,47778.0,1551699.99,73377.79874,0.0,1.0,,,,,,45.0,0.4,5880.915886,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
1,3,3,77,9600.8,320935.05,,0.0,,,,,,,9.0,0.4,4751.801435,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
2,3,3,77,15660.1,569323.19,,0.0,,,,,,,13.0,0.4,7684.915163,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
3,3,3,77,11711.6,379062.1,,0.0,,,,,,,13.0,0.4,5764.612296,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
4,3,3,77,10805.5,282379.65,,0.0,,,,,,,10.0,0.4,5322.334652,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
5,3,3,77,47778.0,1551699.99,,0.0,,,,,,,45.0,0.4,5880.915886,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
1,1,4,77,9600.8,320935.05,0.001,0.0,1.0,,,,,,9.0,0.4,4751.801435,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
2,1,4,77,15660.1,569323.19,0.001,0.0,1.0,,,,,,13.0,0.4,7684.915163,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
3,1,4,77,11711.6,379062.1,0.001,0.0,1.0,,,,,,13.0,0.4,5764.612296,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
4,1,4,77,10805.5,282379.65,0.001,0.0,1.0,,,,,,10.0,0.4,5322.334652,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
5,1,4,77,47778.0,1551699.99,0.001,0.0,1.0,,,,,,45.0,0.4,5880.915886,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
1,2,4,77,9600.8,320935.05,763783.22,0.0,1.0,,,,,,9.0,0.4,4751.801435,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
2,2,4,77,15660.1,569323.19,1234966.32,0.0,1.0,,,,,,13.0,0.4,7684.915163,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
3,2,4,77,11711.6,379062.1,657275.12,0.0,1.0,,,,,,13.0,0.4,5764.612296,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
4,2,4,77,10805.5,282379.65,563785.5,0.0,1.0,,,,,,10.0,0.4,5322.334652,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
5,2,4,77,47778.0,1551699.99,3219810.16,0.0,1.0,,,,,,45.0,0.4,5880.915886,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
1,3,4,77,9600.8,320935.05,,0.0,,,,,,,9.0,0.4,4751.801435,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
2,3,4,77,15660.1,569323.19,,0.0,,,,,,,13.0,0.4,7684.915163,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
3,3,4,77,11711.6,379062.1,,0.0,,,,,,,13.0,0.4,5764.612296,3000000.0,4507000.0,8.1,-0.00025,1.8,0.85,20.0,18.0,120000.0
